X,Y,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
-73.95620685376320000,40.79673328532380000,39D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.97510567147580000,40.77320600352150000,8C-PM-1013-03,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,False,True,False
-73.97102881010060000,40.77157771099920000,9G-PM-1007-01,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,climbing (down tree),False,False,False,False,False,False,False,False
-73.96866220097390000,40.77672943805020000,15F-PM-1010-02,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96559255273540000,40.77600491710970000,15H-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,lawn,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97332225313390000,40.76499753715460000,1I-PM-1012-01,PM,2018-10-12,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
-73.98063779675730000,40.76810971682680000,1B-AM-1012-15,AM,2018-10-12,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.95328046500890000,40.79345793333410000,37H-PM-1006-05,PM,2018-10-06,,,Above Ground,tree,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.96859402620680000,40.77693210201300000,15F-AM-1007-07,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96820620126750000,40.78649843619200000,24A-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.96265608070320000,40.78846330498960000,28D-AM-1012-05,AM,2018-10-12,Juvenile,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96533111365610000,40.78019349034300000,19F-PM-1017-07,PM,2018-10-17,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97822839218190000,40.76679326020770000,1D-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.96040944813360000,40.79514514787930000,36B-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.97884363684150000,40.76911049989690000,3B-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97580936252100000,40.77347027378350000,8B-PM-1012-09,PM,2018-10-12,Adult,Gray,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.96236214125010000,40.78146735560410000,22H-PM-1007-03,PM,2018-10-07,Adult,Gray,Above Ground,chased squirrel #2 away,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.97921614691580000,40.76792854362530000,2C-PM-1013-10,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.97212103728960000,40.76679714760990000,4I-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.96180763593840000,40.79478087182030000,35A-PM-1013-05,PM,2018-10-13,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.97918261971080000,40.76857784475200000,2B-AM-1010-08,AM,2018-10-10,Juvenile,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.97829402311490000,40.76942360972240000,4B-PM-1018-05,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97287975313770000,40.77867331486870000,15B-PM-1017-01,PM,2018-10-17,,Gray,Above Ground,in tree,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.97420107261360000,40.76915016992900000,5F-AM-1007-03,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.96811468301620000,40.77367722794120000,12H-PM-1007-06,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97671001013180000,40.76757799519960000,2E-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
-73.97555625268110000,40.76788210295250000,3E-AM-1006-07,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,False,burying nuts,False,False,False,False,False,False,False,False
-73.97648512317540000,40.77157368628610000,6C-AM-1007-07,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,True,False,False,ambling,False,False,False,False,False,True,False,True
-73.96828305109540000,40.78101510872860000,19D-PM-1008-03,PM,2018-10-08,Adult,Gray,Above Ground,on branch of dead tree,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.96943449562580000,40.77428692769020000,12G-PM-1007-01,PM,2018-10-07,,Gray,Above Ground,in tree,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.95581188871060000,40.79688571343600000,39E-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.96360276644390000,40.79007596658700000,30B-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True
-73.97452041690710000,40.77362828684690000,9C-AM-1006-01,AM,2018-10-06,Adult,Gray,Above Ground,Tree,True,False,False,False,False,,False,False,False,False,True,False,False,False
-73.97122650227810000,40.77837909911920000,15C-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
-73.97182482735220000,40.78019989700290000,17A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,crossing path,False,False,False,False,False,False,True,False
-73.95421186147690000,40.79391713954630000,37G-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97483673444240000,40.76935130000340000,5E-PM-1012-06,PM,2018-10-12,Adult,Cinnamon,Above Ground,oak tree at end of ramp from Chess House,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.96139989679030000,40.79124372356670000,32C-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,True,False,False,False
-73.95575430068200000,40.79568139974000000,38E-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96573273328490000,40.77475545689850000,14I-PM-1018-03,PM,2018-10-18,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.95274305102480000,40.79248079505520000,36I-PM-1007-12,PM,2018-10-07,Juvenile,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97359899154900000,40.77830200169830000,14A-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,False,chasing (#4),False,False,False,False,False,False,True,False
-73.95244907791050000,40.79360032195240000,38I-AM-1019-01,AM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.97612239192860000,40.76859982758640000,4E-PM-1008-06,PM,2018-10-08,Adult,Gray,,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.97019267362810000,40.77785876873760000,15D-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.95623628167560000,40.79504572189960000,38E-AM-1010-08,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96749845670170000,40.77459382687050000,13H-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.95416014691230000,40.79078327446890000,34I-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground Plane,across the lawn and climb up a small tree,True,False,True,False,False,grooming,False,False,False,False,False,False,False,False
-73.95681084650860000,40.79717270261080000,39D-AM-1008-05,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.97338984872960000,40.76669751315180000,3H-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
-73.95941746056420000,40.79731286537730000,38B-AM-1019-02,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.95680691398800000,40.79877369008570000,41C-AM-1017-06,AM,2018-10-17,Adult,Gray,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,True,False
-73.95861842328890000,40.79931538329420000,41A-PM-1007-02,PM,2018-10-07,Adult,Black,Above Ground,,False,False,True,False,False,jumping,False,False,False,False,False,False,False,False
-73.96739190758390000,40.77868457691770000,17F-PM-1020-05,PM,2018-10-20,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.96793197582840000,40.78211548023990000,20C-PM-1018-07,PM,2018-10-18,Juvenile,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.97877230828070000,40.77136557540040000,5A-PM-1010-03,PM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.97496415758710000,40.76733050562770000,3F-AM-1006-05,AM,2018-10-06,Adult,Cinnamon,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,True
-73.97459089879750000,40.76551915123080000,1G-AM-1006-03,AM,2018-10-06,Adult,Black,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,True,False,False
-73.97081083122710000,40.77739757761460000,14D-PM-1019-09,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.96997808572980000,40.76887060469440000,6I-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.95469965963700000,40.79513088569290000,38F-AM-1018-02,AM,2018-10-18,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.97399807736700000,40.77390291339110000,10C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
-73.97107389601000000,40.77232658105360000,10F-PM-1019-07,PM,2018-10-19,Adult,Gray,Above Ground,Same tree (as #6),False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.97212630505020000,40.76987638461860000,7G-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97643140913660000,40.77364580579520000,8B-AM-1007-02,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.95292248023930000,40.79618957636490000,40G-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.96802372095550000,40.77170222082250000,10I-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97033141624050000,40.77858477613900000,16D-PM-1010-12,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.97013798060660000,40.77852348123930000,16D-PM-1010-11,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96840584769420000,40.77539598337760000,13G-PM-1008-02,PM,2018-10-08,Juvenile,Gray,Above Ground,willow oak tree,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.96919687484820000,40.77658629961920000,14E-AM-1008-14,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.97000666590860000,40.77440288201630000,12F-PM-1007-13,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.96892274679590000,40.78375416074940000,21B-AM-1019-03,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.95883455468790000,40.79918302720080000,40A-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.97720701222510000,40.76943433525090000,4C-PM-1010-02,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96998765017420000,40.77424826767580000,12F-PM-1007-06,PM,2018-10-07,Adult,Gray,Ground Plane,,True,True,False,False,True,,False,False,False,True,False,False,True,False
-73.95289376604650000,40.79229190745370000,36I-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True
-73.96980649011490000,40.78425381158390000,21A-AM-1019-03,AM,2018-10-19,Adult,Gray,Ground Plane,Tree & ground,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.97746308218540000,40.76806266740860000,3D-PM-1010-11,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.95887144133320000,40.78957871154440000,31F-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
-73.97971129250480000,40.76880467784720000,2B-PM-1013-09,PM,2018-10-13,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.96935046173530000,40.78306787094050000,21B-PM-1017-02,PM,2018-10-17,Juvenile,Cinnamon,Above Ground,,False,True,False,False,False,,False,True,False,False,False,False,False,False
-73.96278191126810000,40.78868773603760000,29D-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96328661428410000,40.78900432944360000,29C-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,False,False
-73.96374408471070000,40.78914274193720000,29C-AM-1007-04,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.95453837191880000,40.78997112637650000,33I-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.97562782402330000,40.76695237013720000,2F-AM-1006-02,AM,2018-10-06,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.96021977628620000,40.79368505700220000,35C-PM-1013-07,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97437951900730000,40.76920304110040000,5E-AM-1008-05,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.95423325052310000,40.79334751714340000,37G-AM-1014-01,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.95813898706440000,40.79930811225230000,41A-PM-1007-04,PM,2018-10-07,Adult,Gray,Above Ground,,True,False,True,False,False,laid down on the branch,False,False,False,False,False,False,False,True
-73.97428114848520000,40.77553361908300000,11B-PM-1014-08,PM,2018-10-14,,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.95443722977220000,40.79421131641040000,37G-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,ran under dumpster w/ nut,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.97256692101770000,40.76814969890290000,5H-AM-1007-01,AM,2018-10-07,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.96460230532070000,40.78106800440240000,20F-PM-1007-14,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97442796489530000,40.77777606121910000,13A-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
-73.95330859326030000,40.79348778610750000,37H-PM-1006-03,PM,2018-10-06,,,Above Ground,tree,False,False,True,False,False,,True,False,False,False,False,False,False,False
-73.96169725573040000,40.79538728293740000,36A-PM-1013-03,PM,2018-10-13,Juvenile,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.95848243616550000,40.79342476340310000,35D-PM-1013-02,PM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.96975696559800000,40.77864550916990000,16D-PM-1010-02,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.96752688773920000,40.77504096817180000,13H-AM-1013-01,AM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.96679115652380000,40.77932190109800000,18F-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,In small tree by water,False,False,False,True,True,,False,True,False,False,False,False,True,False
-73.95655494853010000,40.79898237149550000,41C-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97198796972720000,40.77256251245910000,9F-AM-1013-02,AM,2018-10-13,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.95401518287820000,40.79200661705870000,35H-AM-1013-01,AM,2018-10-13,Adult,Cinnamon,Above Ground,Climbing up tree,False,False,True,False,False,,False,False,False,False,True,False,False,True
-73.96964456140550000,40.77914862036270000,17D-AM-1008-05,AM,2018-10-08,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.97047902632240000,40.77622706456660000,13E-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,in middle of path,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96249054313000000,40.79353890387870000,33A-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96904474632940000,40.78391330452900000,21B-AM-1019-06,AM,2018-10-19,Juvenile,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.97432920664130000,40.77560904041210000,11B-AM-1007-05,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,True,False,True,False,False
-73.95302574017360000,40.79513974073700000,39G-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.96929258159030000,40.77745060650080000,15E-PM-1008-11,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.97471754195460000,40.76928200308780000,5E-PM-1012-05,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,True,False,False
-73.97384100697660000,40.76916861565050000,5F-PM-1007-06,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,False,jumping on fence,False,False,False,False,True,False,True,False
-73.96053622687770000,40.79394705993460000,35C-AM-1007-02,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.96430161168390000,40.79047962160680000,30B-PM-1019-05,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,True,True,hiding a nut,False,False,False,False,True,False,False,True
-73.95484316015790000,40.79063462715660000,34I-PM-1010-02,PM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96818104666930000,40.77206384494190000,10I-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.96449741968070000,40.78100202925930000,20G-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.97948405207020000,40.77095953698040000,4A-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.96065593098740000,40.78895276298260000,30E-AM-1008-02,AM,2018-10-08,Adult,Gray,Above Ground,,False,True,False,False,False,,True,False,False,False,False,False,True,False
-73.98089749771200000,40.76905787098410000,2A-PM-1019-02,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,False
-73.96841872074230000,40.78059278987600000,18D-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,cleaning,False,False,False,False,False,False,False,False
-73.96931200900550000,40.77109610201200000,9H-PM-1018-07,PM,2018-10-18,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97077370737710000,40.78003734658380000,17B-PM-1012-02,PM,2018-10-12,Adult,Black,Ground Plane,,True,True,False,False,True,2/3 chasing each other,True,True,False,True,True,False,True,False
-73.97301589136610000,40.77013107072720000,6F-PM-1008-02,PM,2018-10-08,Adult,Gray,Above Ground,,True,True,False,False,False,chasing #2,False,False,False,False,False,False,False,False
-73.95366471583100000,40.79812563931590000,41E-PM-1013-04,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,True,False
-73.96473183570230000,40.77609361753320000,15I-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,True,False,True,,False,False,False,False,False,False,False,False
-73.96515918613990000,40.78118382885700000,20F-PM-1007-06,PM,2018-10-07,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.96228591178540000,40.78861691869660000,29D-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97193596439750000,40.77269988558300000,9F-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.97509119964990000,40.77224452101790000,8C-PM-1013-06,PM,2018-10-13,,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.96472472541270000,40.78061365657840000,20G-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,True,False,False,False,True
-73.96990888812360000,40.77527783516260000,13F-AM-1007-03,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.96890514730720000,40.77645112828840000,14F-AM-1007-04,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.96314646937690000,40.79341565675100000,33A-PM-1018-02,PM,2018-10-18,Adult,Gray,Above Ground,Tree cavity [of] London Plane tree,False,False,False,False,False,"hanging out,watching world",False,False,False,False,False,False,False,False
-73.95918804001320000,40.79500712528360000,36C-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),False,True,False,True,True,,True,True,False,False,True,False,True,False
-73.95583703097650000,40.79219772084720000,35G-AM-1007-02,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.95713875979300000,40.79559260350550000,38D-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.97724207345090000,40.77300251914070000,7A-PM-1007-01,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.97532916167960000,40.76873760329360000,4E-PM-1008-01,PM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False
-73.97709208608050000,40.76946980400830000,4C-PM-1010-01,PM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,True,False,False,False,False,True,False
-73.95865705468710000,40.79634941747500000,38C-AM-1019-09,AM,2018-10-19,Adult,Gray,Above Ground,Between ground & tree,False,False,False,True,True,,False,False,False,False,True,False,False,True
-73.95796899966450000,40.79493384899170000,37D-AM-1018-02,AM,2018-10-18,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96127592913990000,40.79304683232190000,33B-AM-1010-03,AM,2018-10-10,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96866350179660000,40.78431767328280000,22B-PM-1014-01,PM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97215406998100000,40.76901280097220000,6G-AM-1008-03,AM,2018-10-08,Adult,Gray,Ground Plane,grass,False,False,False,True,True,,False,False,False,True,False,False,True,False
-73.97299791747230000,40.77429043566980000,10D-PM-1008-01,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.97841448676390000,40.77181776675110000,6A-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,False,False
-73.97392492098750000,40.77685283868530000,13B-PM-1008-02,PM,2018-10-08,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,True,False
-73.95307916225130000,40.79598856039670000,40G-PM-1013-03,PM,2018-10-13,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.95824770642800000,40.79890791367960000,40B-AM-1019-07,AM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,True
-73.95736925421550000,40.79892529083210000,41B-PM-1014-03,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.95713879488400000,40.79853898227190000,40C-AM-1017-03,AM,2018-10-17,Adult,Gray,,,True,True,True,False,False,"chasing (#4),digging",False,False,False,False,True,False,True,False
-73.96316467546470000,40.79257168108840000,32A-AM-1018-02,AM,2018-10-18,Adult,Gray,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,True,False
-73.97745843051470000,40.77081339861920000,5B-AM-1008-02,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
-73.96505990932700000,40.77621318867970000,15I-PM-1012-06,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.95860858431490000,40.79466176845360000,36C-AM-1014-03,AM,2018-10-14,,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.95463675587120000,40.78984098779800000,33I-AM-1008-04,AM,2018-10-08,Adult,,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.95984638377750000,40.78345247242540000,25I-PM-1007-05,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96033669929250000,40.78996128895390000,31E-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
-73.97764178769800000,40.76958302657840000,4C-PM-1010-10,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97146376830840000,40.77689845615630000,14D-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.95956865136290000,40.79068597486960000,32E-AM-1007-06,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
